Feature.ID,BS1,BS2,BS3,BW1,BW2,BW3,kingdom,phylum,class,order,family,genus,species,Consensus
97c0898da275c78995b625852703b58a,0,0,10,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Microascales,f__Microascaceae,g__Kernia,,0.545
aa763f50ec03cac8e525967f630113da,0,0,10,0,0,0,k__Fungi,,,,,,,0.571
7f867d9c93cd6b0942c6689d018d2dd0,0,0,10,0,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Leotiaceae,g__Alatospora,s__Alatospora_sp,0.583
3addaa596e04bec2a411dd39d0cfe26b,0,0,10,0,0,0,k__Fungi,,,,,,,0.75
41b345c674acbd96a04a69fbba16941c,0,0,10,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
f46e5b28c4b2a75cc109878800c180e3,0,0,10,0,0,0,Unassigned,,,,,,,0
488fef9e4c5bf5dd47b4a796cc76a2a4,0,0,0,10,0,0,k__Fungi,p__Ascomycota,,,,,,0.714
f97e5a7063d70902a0f76a20d576ed7f,0,0,0,10,0,0,k__Fungi,p__Ascomycota,,,,,,0.636
335f8b6624577d42128d00f4e927122c,0,0,0,10,0,0,k__Fungi,,,,,,,0.571
a52cd311afe06d0c1e4665e97cbb6e97,0,0,0,10,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_sp,0.556
d8af423a281e75fb71afb4332523787b,0,0,0,10,0,0,k__Fungi,p__Basidiomycota,,,,,,0.571
eb0e80bfc4297c8a0b9190eb7806e403,0,0,0,10,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,,0.909
c17c47c8a0fec889f21a833dddbf27ea,0,0,0,10,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Trichomeriaceae,g__Knufia,,0.818
ce0c9944db1f5f4c2d2220ad5dac5a58,0,0,0,10,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Cortinariaceae,g__Cortinarius,,0.833
5d7e51c058ff0c26dba4a0cf38bd4c9b,0,0,0,10,0,0,k__Fungi,p__Ascomycota,,,,,,0.714
96698565b0767c67d3aa7db2b7f9e41c,0,0,0,10,0,0,k__Fungi,,,,,,,0.833
01af8060e5930dad28761a893c04e59f,0,0,0,10,0,0,k__Fungi,p__Ascomycota,,,,,,0.714
5ba7e4f4fa911c15905de90ff20ec218,0,0,0,10,0,0,k__Fungi,,,,,,,0.667
086043b8545d7730f5359b0a17a35772,0,0,0,0,6,4,k__Fungi,p__Basidiomycota,c__Agaricomycetes,,,,,0.556
c36663b6216caadd184edfc4eebb0a14,0,0,0,0,0,10,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
ad3b6f07520280e1eacfdbe2e3d56105,9,0,0,0,0,0,k__Fungi,,,,,,,0.75
20aa7896027b9e9e1f25888b968c7ebd,9,0,0,0,0,0,Unassigned,,,,,,,0
5385f8fbfc20f4ac2506bf9da3231c03,9,0,0,0,0,0,k__Fungi,,,,,,,0.556
22e3a003f2dc4ed5b1bdd476f1132cc5,9,0,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.545
344bd99e4771a86bfcef7ae43944df96,0,9,0,0,0,0,k__Fungi,,,,,,,0.75
26da46effb1cf80d8f9801c7b021699e,0,9,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.667
00b4dc276c916cf4297e01b08e0d57da,0,0,9,0,0,0,k__Fungi,,,,,,,0.75
f0d0898938f8719d763fa77381da65d0,0,0,9,0,0,0,Unassigned,,,,,,,0
55968221fdd1523d51af15b0ed77886e,0,0,9,0,0,0,k__Fungi,,,,,,,0.6
dc3b3d821f4678f578cc82952f306b12,0,0,0,9,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Atractosporales,f__Conlariaceae,g__Conlarium,,0.6
79fbe0aad077da7a0ec6be620e0b09b2,0,0,0,9,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,,,0.636
6011551bbae1e4c26b5d490e3d63dfcc,0,0,0,9,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,,,0.545
d9d146016fa92eae5fa944c437c5a1a5,0,0,0,9,0,0,k__Fungi,,,,,,,0.667
35c6a3af8695c6d8612f982f4da21a9c,0,0,0,9,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,,,0.667
0cc4342f19edd2cd29b21928f84c95a8,0,0,0,9,0,0,k__Fungi,p__Ascomycota,,,,,,0.6
b4c9b2fb3e379bac9e268d66430ac279,0,0,0,9,0,0,k__Fungi,,,,,,,0.667
dbf65290303fb57c413b7f7bc7a439b6,0,0,0,9,0,0,k__Fungi,p__Ascomycota,,,,,,0.636
dcffe497f833595c4dc048163c2caa03,0,0,0,9,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,,,,0.636
ec3fcc2b6b521abda66e2e2de8272153,0,0,0,9,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Mytilinidiales,f__Mytilinidiaceae,g__Lophium,,0.545
00c94debad79c065f86a7d0a0a96dba4,0,0,0,9,0,0,k__Fungi,,,,,,,0.6
09e60c9a84b1784c19662b287f37b28f,0,0,0,9,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,g__Meliniomyces,s__Meliniomyces_sp,0.583
cb07f9f247bc6915d848017f30100650,0,0,0,9,0,0,k__Fungi,,,,,,,0.714
e8c19f16a71128b0024a8e3cab5c8b31,0,0,0,9,0,0,k__Fungi,p__Ascomycota,,,,,,0.667
0d8bb32e690c3a2f8abb566685168097,0,0,0,0,9,0,Unassigned,,,,,,,0
ab31d0aebcb1938aefcd678350611de8,0,0,0,0,0,9,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
f4c807a85c333da5db09eb90d1aaf537,8,0,0,0,0,0,k__Fungi,,,,,,,0.667
67dc333e90f2c16e9f39160321e2fd88,8,0,0,0,0,0,k__Fungi,,,,,,,0.75
123dc32e048eb6eb902fd40ee495925a,8,0,0,0,0,0,k__Fungi,,,,,,,0.75
8c639581c33dd4cdcea66cc8f246fd64,8,0,0,0,0,0,k__Fungi,,,,,,,0.667
233cc72bc3cc267c8381cc2bfb01d70a,8,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Neosetophoma,,0.636
7cb54303daa728e1f87fd524ddfe60c3,5,0,3,0,0,0,k__Fungi,,,,,,,0.6
6a51d66c7a20a1dbecaf946fd591cafd,0,8,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Xylariales,f__Sporocadaceae,,,0.667
50acdf663597516aa230d3e289d1a841,0,8,0,0,0,0,k__Fungi,,,,,,,0.75
9cc10931d0cec79572ae4ccde6da3d1a,0,8,0,0,0,0,k__Fungi,,,,,,,0.6
575a808edfcb4f57b72e93a02495b8a0,0,0,8,0,0,0,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,0.667
9d0f1ae89cc014a0084ec4bcce655e81,0,0,8,0,0,0,k__Fungi,,,,,,,0.6
c1b7a7b3e388ed58f6eba1d52aaae3f4,0,0,8,0,0,0,Unassigned,,,,,,,0
283b3fd480e95b2ca67502415e1df511,0,0,8,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Polyporales,,,,0.583
61124149324f00358cb7331792435034,0,0,8,0,0,0,k__Fungi,,,,,,,0.667
6a3931aa1f6b37ab4f9eedd2b0923a61,0,0,8,0,0,0,k__Fungi,,,,,,,0.75
8544d475f56956b1125dcef6fa3fa5c5,0,0,0,8,0,0,k__Fungi,,,,,,,0.75
b5759c8571cd17e5eba672b72c91b737,0,0,0,8,0,0,k__Fungi,,,,,,,0.75
631df1d045bc5596a479a21392755e15,0,0,0,8,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,,,,,0.818
7b20d348d91aaea8cc5c1e67edbcf5ab,0,0,0,8,0,0,k__Fungi,p__Ascomycota,c__Archaeorhizomycetes,o__Archaeorhizomycetales,f__Archaeorhizomycetaceae,g__Archaeorhizomyces,s__Archaeorhizomyces_sp,0.636
596db44085ac4f04aa398ec756b857c1,0,0,0,8,0,0,k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,,0.545
01aad4982ad0b9b9f25874f3f6b24534,0,0,0,8,0,0,k__Fungi,,,,,,,0.667
64d5ce98aef8779f2498f81ca91ac963,0,0,0,8,0,0,Unassigned,,,,,,,0
292f5427e19715dfb9a507bd516aac9b,0,0,0,8,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,s__Cladophialophora_sp,0.545
21268d62f9f1e8ea603302ebfa34e249,0,0,0,5,3,0,Unassigned,,,,,,,0
ec9eabcb2b696cf90222bc34dad0a50e,0,0,0,0,8,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Alternaria,,0.727
ebc7fd1cedb97a38a40150ecf453efcf,0,0,0,0,0,8,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Leotiaceae,g__Gorgomyces,s__Gorgomyces_sp,0.727
015efb460c683c83a9bfc64261437234,0,0,0,0,0,8,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Lipomycetaceae,,,0.583
c811cc3935b8708063c757223773ed1d,7,0,0,0,0,0,k__Alveolata,p__Dinophyta,c__Dinophyceae,o__Peridiniales,f__Thoracosphaeraceae,g__Scrippsiella,s__Scrippsiella_sp,0.667
291a272c852287ac04fabe9a506dfe7a,7,0,0,0,0,0,k__Fungi,,,,,,,0.667
570037428f45dd0c69a6f6e6794943d9,7,0,0,0,0,0,k__Fungi,,,,,,,0.75
1bed06999b29a2bbbf78f9d006df1156,0,7,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Curvularia,,0.909
034f5248d412b4dfa8095f6889179639,0,7,0,0,0,0,k__Fungi,,,,,,,0.6
d24fd24d6e1576f2ab561befddeb81db,0,0,7,0,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,,,,0.727
ecf2c9188229b6d260357a23a8272dfa,0,0,7,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Capnodiaceae,,,0.583
c0a67100d01bb94ee008271b95b8395b,0,0,7,0,0,0,k__Fungi,,,,,,,0.6
9636e6ad620b7d7bc1ddb3826362ccc8,0,0,7,0,0,0,k__Fungi,,,,,,,0.6
5f4357954df80655e8242e8f9022ed67,0,0,7,0,0,0,k__Fungi,,,,,,,0.833
f8670419d2392cb221557a8707bfc395,0,0,7,0,0,0,Unassigned,,,,,,,0
bdffc14fddc613fc23f9b377fe5c04c1,0,0,7,0,0,0,k__Fungi,,,,,,,0.8
293b83040dbe851d1466fed4ec348d10,0,0,7,0,0,0,k__Fungi,,,,,,,0.667
ca3054cfea743184925d549e30e8f2bb,0,0,0,7,0,0,Unassigned,,,,,,,0
e53e0dbf1164004498e468e7fde0e0e5,0,0,0,7,0,0,k__Fungi,,,,,,,0.7
1f8181acb183631089fe316e2da0a74c,0,0,0,7,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Ascocorticiaceae,,,0.75
f6ccd0ba4857d5a1f156c7affa704946,0,0,0,7,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Chaetothyriales_fam_Incertae_sedis,g__Chaetothyriales_gen_Incertae_sedis,s__Chaetothyriales_sp,0.636
7313b3fe10ff4d7039c800b4b49cadf3,0,0,0,7,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiaceae,,,0.545
64d989fd28f1ef848f4e6f19b9101282,0,0,0,7,0,0,k__Fungi,p__Basidiomycota,,,,,,0.571
51867e390cfb8aa2602722dfb593c057,0,0,0,7,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Psathyrellaceae,g__Coprinellus,,0.636
172dedd0cf9a8f144faeb302f89ed95f,0,0,0,7,0,0,k__Fungi,,,,,,,0.75
b12a8c9191e02d783bf35706de70c7dd,0,0,0,7,0,0,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Trichosporonales,f__Trichosporonaceae,g__Cutaneotrichosporon,,0.909
a71bcb65a0531fe556c2b129db05e8d4,0,0,0,7,0,0,k__Fungi,,,,,,,0.8
665df029a19e05952f22f776fe1e4c71,0,0,0,7,0,0,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Thelebolales,f__Pseudeurotiaceae,g__Pseudogymnoascus,s__Pseudogymnoascus_sp,0.556
26e028304657e9a65d236251937582f0,0,0,0,4,3,0,k__Fungi,p__Ascomycota,,,,,,0.6
d66a4c1ed0292e81a7b83a02588145e6,0,0,0,3,4,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Neosetophoma,,0.727
c35a5f2a43b1b748146f25b60f68593e,0,0,0,0,7,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
74e30b167040265078222beeba26582e,0,0,0,0,2,5,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,,,,0.667
af937b4c822de446788585a07010bcdb,0,0,0,0,0,7,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
a15708681802a5955e924c2f4cf07ada,6,0,0,0,0,0,k__Fungi,,,,,,,0.667
9092a72e1bad9d5cdfa8544deb89cb1b,6,0,0,0,0,0,k__Fungi,,,,,,,0.667
da103624c8fdad72bab4610353b0cb38,6,0,0,0,0,0,k__Fungi,,,,,,,0.8
aaa021776a380f1fddfffe2e960c59f2,6,0,0,0,0,0,k__Fungi,,,,,,,0.6
56fa7f3ab191234af68e4e056c09a34f,6,0,0,0,0,0,k__Fungi,,,,,,,0.667
6d78c25972e3cff75cbe76d16ab74c43,6,0,0,0,0,0,k__Fungi,p__Basidiomycota,c__Tremellomycetes,o__Tremellales,,,,0.667
4cee9511e94ba85994526d123726390b,3,0,0,3,0,0,k__Fungi,,,,,,,0.667
31604e1df27291116a71346824b6b5d7,0,6,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,,,,0.667
968e54e6c0ec2ffec1427128b48abbd3,0,6,0,0,0,0,k__Fungi,,,,,,,0.667
298eeb88f720911f4d0c4470e2bf1ed5,0,6,0,0,0,0,k__Fungi,p__Fungi_phy_Incertae_sedis,c__Fungi_cls_Incertae_sedis,o__Fungi_ord_Incertae_sedis,f__Fungi_fam_Incertae_sedis,g__Fungi_gen_Incertae_sedis,s__Fungi_sp,0.636
1ae3e29c90605bd389d46d2f78db2581,0,0,6,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
465e00211066275bd498f442206176dc,0,0,6,0,0,0,k__Fungi,p__Chytridiomycota,c__Rhizophydiomycetes,o__Rhizophydiales,f__Alphamycetaceae,g__Betamyces,s__Betamyces_sp,0.545
1701ac8dfc4ce16690619d2f8ba46770,0,0,6,0,0,0,k__Fungi,,,,,,,0.75
4781b221e17cfe71e9563a75dcd5fb07,0,0,6,0,0,0,k__Fungi,,,,,,,0.8
810aa1376560ea3617f5bbaa66b812ca,0,0,6,0,0,0,Unassigned,,,,,,,0
cfca8c9e3eeffe58a3d0a738f04aacb1,0,0,6,0,0,0,k__Fungi,,,,,,,0.8
02e72f224ea905a93a9e7d48df258c52,0,0,0,6,0,0,k__Fungi,p__Basidiomycota,c__Malasseziomycetes,o__Malasseziales,f__Malasseziaceae,g__Malassezia,,0.6
2d178273f93a4e9087ed7486d1f81ed2,0,0,0,6,0,0,k__Fungi,,,,,,,0.571
0535797e948f31f3465b411162536fbe,0,0,0,6,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Jaapiales,f__Jaapiaceae,g__Jaapia,,0.6
fe24e97890db9bb5189deb5c9e2231fb,0,0,0,6,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_sp,0.636
5e8f79d5d03de2d525720988ffa9a2b9,0,0,0,6,0,0,k__Fungi,,,,,,,0.714
9915fa5dc7016623577a24306f147bba,0,0,0,6,0,0,k__Fungi,,,,,,,0.667
6cedcf012bdfc17c9676405dab62adc8,0,0,0,6,0,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Elaphomycetaceae,g__Elaphomyces,,0.909
b86171ead194c91affdbb8a29a118ada,0,0,0,6,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
ff1db6279cde3b72d5fe177f1f46bc35,0,0,0,6,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
7691223d51b14a90c0671e040c9cb611,0,0,0,6,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Mytilinidales,f__Gloniaceae,,,0.583
71ab0937829981faa0bd53d565ce43d9,0,0,0,0,0,6,k__Fungi,p__Ascomycota,,,,,,0.625
06b58b7c6963d2d0b01bfa88a979bd55,0,0,0,0,0,6,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Sclerotiniaceae,,,0.75
6b734d97e333f76fc6d9fab266677ef6,0,0,0,0,0,6,k__Fungi,p__Ascomycota,,,,,,0.778
5da27b04145094e7f7548eade2519013,5,0,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,,,0.727
bede67a6c2b1ff262c1dfbdd5ac71bd5,0,5,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,,,0.667
00bdffcb5c4c392ff157e794d4a83f55,0,5,0,0,0,0,k__Fungi,,,,,,,0.6
72b5f6b608f7918d261fe7d3d084fd48,0,5,0,0,0,0,k__Fungi,,,,,,,0.917
7063d2409c1f1e9d4487c722ec28c99a,0,5,0,0,0,0,Unassigned,,,,,,,0
d734ad6d690054f522d6ecd2919761e2,0,5,0,0,0,0,k__Fungi,,,,,,,0.667
703695ed23c26fa398027f75db67d7d4,0,5,0,0,0,0,Unassigned,,,,,,,0
97c6f19a079c1ae7242904f0b082f5bf,0,5,0,0,0,0,k__Fungi,,,,,,,0.625
1f8790d7f1bd14b2ac2d3d8731e736f3,0,0,5,0,0,0,k__Fungi,,,,,,,0.8
6df55485768e60b6638a9e7a37c3ec98,0,0,5,0,0,0,k__Fungi,,,,,,,0.75
5a1ba602a8362ff91400262c7e4c82e9,0,0,5,0,0,0,Unassigned,,,,,,,0
51540cb3db457bbbc6a322de4951cf63,0,0,5,0,0,0,k__Fungi,p__Basidiomycota,,,,,,0.583
0a1ebc6a93452798ee82ad0fc96628ce,0,0,5,0,0,0,k__Fungi,,,,,,,0.75
87f73105873dd29232b7eb1c37295b9b,0,0,0,5,0,0,Unassigned,,,,,,,0
ed846806017a5b455648450de48ca970,0,0,0,5,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Hymenochaetales,f__Schizoporaceae,,,0.615
60d6d95de867ed297f07649226b4d119,0,0,0,5,0,0,k__Fungi,,,,,,,0.6
801c2a0e2f9f620bffc593f1733f178e,0,0,0,5,0,0,Unassigned,,,,,,,0
f741f855914f66a3690a2a961d9e3e85,0,0,0,5,0,0,k__Fungi,,,,,,,0.571
db95471b3faeb1007d455e770f312b49,0,0,0,5,0,0,k__Fungi,p__Basidiomycota,,,,,,0.6
1496c529b3dc64ff166ff6f3f2b3eaad,0,0,0,5,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Bionectriaceae,g__Clonostachys,,0.636
5e63f368e561ff50946a43e16c1f11f2,0,0,0,5,0,0,k__Fungi,,,,,,,0.6
49aa71aaf2efab2f6719fbb580624523,0,0,0,5,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Melanommataceae,,,0.667
b4e01cc622a4109d8938bbb5077d2b8c,0,0,0,5,0,0,k__Fungi,,,,,,,0.667
a305e832a37db8051dde0a748054cac8,0,0,0,5,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Entoloma,,0.833
592484aaff90c35e6f9250da6efcc683,0,0,0,0,5,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
982cc0381357546da7bc64297e27ef2b,0,0,0,0,5,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
af3e24418cc018dcb2c279ca73262f62,0,0,0,0,0,5,k__Fungi,,,,,,,0.75
3baab546c29828e8a85f9d7989125b2a,0,0,0,0,0,5,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Alternaria,,0.727
1f7c18bd991bc21bf55940de113e7f7a,4,0,0,0,0,0,k__Fungi,,,,,,,0.6
f3fe8b2ec68d0863007c7cb47184fbe3,0,4,0,0,0,0,k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,,,,0.6
fe73dc5b8e3a7b2f2ecd76c40cd36061,0,4,0,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
c45d7a729e3986abb57e8d10c68c4f5c,0,4,0,0,0,0,k__Fungi,,,,,,,0.6
9e321f9a7434beba1aacb826ec0cde28,0,4,0,0,0,0,k__Fungi,,,,,,,0.75
32fb7710af30e98511599e643c5c1c30,0,4,0,0,0,0,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Stachybotryaceae,g__Striaticonidium,,0.545
28aa2bd21c5e25c4b5a0a5ca4edd5e5e,0,4,0,0,0,0,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymosphaeriaceae,,,0.667
553cf312a4e07556bf2197e0e4154f2e,0,0,4,0,0,0,Unassigned,,,,,,,0
da709a663ce937cbbc2a098d4b434657,0,0,4,0,0,0,k__Fungi,,,,,,,0.667
e9606a7a026af0b1d22af0df25c95b1b,0,0,4,0,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
f2ca1d6a831308a443ca1fbf3f341365,0,0,4,0,0,0,k__Fungi,,,,,,,0.667
276d7ada7578231dc3675172256a8cdb,0,0,4,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.571
1e5c975868a9fc90abef2d572b2ce907,0,0,0,4,0,0,k__Fungi,,,,,,,0.6
a727d0420e42f2fdf7d079aa8f63025b,0,0,0,4,0,0,Unassigned,,,,,,,0
1af8036f0b17a662c17b458d304f5af0,0,0,0,4,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
6d9f74a9abe7dc5bd9605f978f9523d8,0,0,0,4,0,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,0.667
596b9bd062fd5cdb4957684ae3fea5b3,0,0,0,4,0,0,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pezizaceae,g__Peziza,,0.769
a13f6a4091c826f371685c44a397affe,0,0,0,0,4,0,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,,,,0.833
df8f202db7255d8e7722b97221214dd5,0,0,0,0,4,0,k__Fungi,,,,,,,0.571
17f5c62a492cc55699aae87d3d826b99,0,0,0,0,4,0,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
bd0ef83121e19f3b5c4097d4ec060cb2,0,0,0,0,4,0,k__Fungi,,,,,,,0.667
17e8c18ee71f88fde6a5d4fef3cd7184,0,0,0,0,4,0,k__Fungi,,,,,,,1
8e98c95590f1f7edf8303442f067fef2,0,0,0,0,0,4,k__Fungi,p__Ascomycota,,,,,,0.714
2116b7c36b69fb1df5aaf37e60b190db,0,0,0,0,0,4,k__Fungi,p__Ascomycota,c__Orbiliomycetes,o__Orbiliales,f__Orbiliaceae,g__Orbiliaceae_gen_Incertae_sedis,s__Orbiliaceae_sp,1
cdb7bbd27d0019d7c60d0034af789c9b,0,0,0,0,0,4,k__Fungi,,,,,,,0.75
209c6325146fde19664b1c5eacb1ef51,0,0,0,0,0,4,k__Fungi,p__Chytridiomycota,c__Rhizophlyctidomycetes,o__Rhizophlyctidales,f__Rhizophlyctidaceae,g__Rhizophlyctis,s__Rhizophlyctis_sp,0.818
52be1028dd10d7e6cef378f101e52565,3,0,0,0,0,0,k__Fungi,,,,,,,0.6
1052ff2633295e1dd8681bed9e6bb9db,3,0,0,0,0,0,k__Fungi,,,,,,,0.75
a907f1ebcdf65d958357b81d5abe2035,3,0,0,0,0,0,k__Fungi,,,,,,,0.667
b13c876eac7848405ff12eea6542450c,3,0,0,0,0,0,k__Fungi,,,,,,,0.8
74b5dcf0d78d717d337cfbab8a770aec,3,0,0,0,0,0,k__Fungi,,,,,,,0.667
406b6e6acfca458aea06c4654f087bda,3,0,0,0,0,0,k__Fungi,,,,,,,0.75
e2f195c516128f46320dc79f019411f0,0,3,0,0,0,0,k__Fungi,,,,,,,0.667
519c419da7b3609946dfe58c0620b93c,0,3,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.625
8ff7d599ee977c490904fddcdcd0ea19,0,3,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.625
0b11ad41e8f169389664552d9fbedfa8,0,3,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.667
bac42131ce7d03e299d29d4a8ea62200,0,3,0,0,0,0,k__Fungi,p__Ascomycota,,,,,,0.625
