Feature ID	Taxon	Consensus
cd837728704996e40faad1a5d34306ae	Unassigned	1.0
cd8d020bf86c1ee8c905ba58ceae4dbd	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas_sp.;	0.889
cd93b5cee2f2356a1caac13fa3d3ca0d	Bacteria;Bacteria_X;Acidobacteria;Blastocatellia_(Subgroup_4);Blastocatellales;Blastocatellaceae	1.0
cd9991b1f79f573fa7f6eeec854e4bb4	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;SM2D12_X;SM2D12_X_sp.;	1.0
cd9c8873fb1c982f50b7ed847e893ed1	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Micavibrionales;Micavibrionales_X;Micavibrionales_XX;Micavibrionales_XX_sp.;	1.0
cd9ed5f41e2157d92b2201425b379152	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales	1.0
cdb0de830da03457cfc28650b6caa46d	Unassigned	1.0
cdccdb4197f1bf06951e2542b29e367a	Unassigned	1.0
cdd0a6d630b55c8964fb2bc4cf5a66b9	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae	0.7
cdd49baebc0dcde48b748e069ebec8a0	Unassigned	1.0
cdf15cfd9bedb069859b3031e7442508	Unassigned	1.0
cdf4a66e54d726eebcdd406250f1fa18	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
ce0605d58881396d27d2fafb93aed0d0	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	0.8
ce106ee819dfd59afc8c6f3669bbb208	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	1.0
ce146357523bd4e8246d69fbc720ce6f	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_sp.;	1.0
ce1b67c86a7b202e9bf7969d867db185	Bacteria;Bacteria_X;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_23;Subgroup_23_sp.;	1.0
ce209e71cca8dd208e393408408ab0e7	Unassigned	1.0
ce2c4fb6e6914a0ed8c65c8a9bfdcd7c	Unassigned	1.0
ce6d43d8357a91b2e2eed2f94a209422	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae	0.6
ce8aa0aee61644719ac4921c6d9604b7	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis;Nannocystis_sp.;	1.0
ce8bc7d438791f13897af20196afdfa4	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Diplorickettsiaceae_X;Diplorickettsiaceae_X_sp.;	1.0
ce8d64eb6ed8a87a350cd69951cff759	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Deltaproteobacteria_Incertae_Sedis;Syntrophorhabdaceae;Syntrophorhabdus;Syntrophorhabdus_sp.;	1.0
ce91f8407456c1c5a3f929dd8caa45e7	Unassigned	1.0
ce94cbf0fb97e632bfb1de3ac8718dc3	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;Bosea_sp.;	0.7
cebc3df550ba7d7e81c2217d6c516fad	Unassigned	1.0
cebda4cea08219f2d7a194f9811e49d8	Bacteria;Bacteria_X;Actinobacteria;Acidimicrobiia;Microtrichales;Ilumatobacteraceae	0.8
cec39e4d85e80de03c2980dc06aaf6f9	Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyceae:plas;Sphaeropleales:plas;Scenedesmaceae:plas;Scenedesmaceae_X:plas;Scenedesmaceae_X_sp.:plas;	0.6
cec64a9601007e168a12bd74f38d275c	Unassigned	1.0
cedb73a0e27f009964fcb565e1cc952b	Unassigned	1.0
cee18719114dcaa91324e91cb9b4c50b	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae;Caenarcaniphilales;Caenarcaniphilales_X;Caenarcaniphilales_XX;Caenarcaniphilales_XX_sp.;	1.0
cf012a9d01e83270f21b540548a429a7	Unassigned	1.0
cf0994db32cad4e37059f2ca8525f81c	Unassigned	1.0
cf16e78d254210c61db67a3266682c51	Unassigned	1.0
cf32fefc24111320f54b6e7b66cfb0ef	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Thermincola;Thermincola_sp.;	1.0
cf40b009f15e10dbdf9165230ef40c80	Bacteria;Bacteria_X;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae;Actinoplanes;Actinoplanes_sp.;	1.0
cf4c7e6497c8ef6b255c61f4ab69d911	Unassigned	1.0
cf53aff95aac1fadec702fa06d2970aa	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0
cf5541476a45b1b48679caf7aff72aea	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;AllorhizobiumNeorhizobiumPararhizobiumRhizobium;AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.;	1.0
cf9d7ba132fea15dfbc1beacc40b14ae	Unassigned	1.0
cfb57b2699f85c25b84e0941ecebdff6	Unassigned	1.0
cfca1f40f6c7cf9c6e3ff39c1b7e0ca3	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Planctomycetales;Rubinisphaeraceae;Rubinisphaeraceae_X;Rubinisphaeraceae_X_sp.;	1.0
cfd0bf83eb844b0a196ee20ee5140b02	Unassigned	1.0
cfd3563cc57b24c60cf617c8ca3b0d3f	Unassigned	1.0
cfd8ec3610892cb8ca298f4dac413a4b	Unassigned	1.0
cfd9c36b02cee8f8db31e88da8796d48	Unassigned	1.0
cfe8f4f67cd8ac8e57c6a01ee3b64081	Unassigned	1.0
cffa995bf248e519f2f83f0dacd324b4	Bacteria;Bacteria_X;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Sporomusa;Sporomusa_sp.;	1.0
cffcb47338037027f009fe03306c62d9	Unassigned	1.0
d00802f5a9414e79ffa421dd58c0c74b	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomonas;Methylomonas_sp.;	0.6
d0173bdc334dccacd7907c3b2fd0806e	Unassigned	1.0
d01f1039ab1687883dbd43c820330ccd	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;	0.6
d024cf58b6a7c8e92a1356b5e798ccad	Unassigned	1.0
d02bdc1272b2413073d731a9b0ffd7c5	Unassigned	1.0
d067f69278659a4d6d0536bfbe6e47a7	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;SM2D12_X;SM2D12_X_sp.;	1.0
d07781b3a6c3c034128df614296f9168	Unassigned	1.0
d0799577957d488e78df1a7345cfeca7	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomonas;Methylomonas_sp.;	0.6
d0816a536c288250bc8cb13ad6f79d73	Unassigned	1.0
d0b4c680b8f8e3a79575c1b681f55bcd	Unassigned	1.0
d0b6e37b03ba6ae3b41bae932c2e5d7d	Unassigned	1.0
d0dd533315ac8cc386e3b1a995a4d7e3	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera;Singulisphaera_sp.;	0.75
d0dd7d35fe4e695e3440c8a8f26ec4e2	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;AllorhizobiumNeorhizobiumPararhizobiumRhizobium;AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.;	0.9
d0e4686a771800a803b6dee4570585f7	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobiaceae_X;Verrucomicrobiaceae_X_sp.;	1.0
d0f52ac3bda199a9d76cb2c9f5fc98b1	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae;Gastranaerophilales;Gastranaerophilales_X;Gastranaerophilales_XX;Gastranaerophilales_XX_sp.;	1.0
d11ad2a9140131a614d03699f0f9edc7	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae	1.0
d1246fd045756075d87a5ec0b479c5c4	Unassigned	1.0
d124d2c4708c0b33883d364ad9f63df0	Unassigned	1.0
d125e9efbfb214ac294912e123a3bc3f	Unassigned	1.0
d129deaacf0d445c79fe9bed620a5b7d	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Blastopirellula;Blastopirellula_sp.;	1.0
d1334ee5297c2de3e9c9e5c91bee4e57	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Cytophagales;Microscillaceae;Microscillaceae_X;Microscillaceae_X_sp.;	1.0
d158a4a4786ec050a0b632c24129f688	Bacteria;Bacteria_X;Kiritimatiellaeota;Kiritimatiellae;WCHB141;WCHB141_X;WCHB141_XX;WCHB141_XX_sp.;	1.0
d1608be368e2dd79bdf64d0769a5b66c	Unassigned	1.0
d1661e7b931d90c219701cd9c139ff5e	Unassigned	1.0
d16a7618b4edc7e0efa68acfcd0154f6	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter_sp.;	0.9
d18615d8d6a95dd2344f519959e0427a	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	0.6
d19502608500cb71847bc89dc74454a3	Bacteria;Bacteria_X;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadales_X;Saccharimonadales_XX;Saccharimonadales_XX_sp.;	1.0
d197c96035edf8540e7bb5d551b260d7	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;Coxiella_sp.;	1.0
d1bf61bb54c3142d286699458168c305	Unassigned	1.0
d1c822ab898815242a86e21f3858ee07	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
d1d511de9a16865819e479ee94e26c9b	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Porphyrobacter;Porphyrobacter_sp.;	0.6
d1f42a7344abe4748821d5dce77b20cc	Unassigned	1.0
d20ad300fa15352ccbcc8b45c8ea0c61	Bacteria;Bacteria_X;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolineaceae_X;Anaerolineaceae_X_sp.;	0.667
d2188049eb4ef68bc7badfb3fa97539d	Unassigned	1.0
d21c433d733b3964386811ea788b21a3	Unassigned	1.0
d256136cd2e9c77c99c3e039466eb3e5	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;MM2;MM2_sp.;	0.6
d27879ed10f5c07754bb867bfb714142	Unassigned	1.0
d27c9961cf56ec4eb923394ec4e27250	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales	1.0
d286489e5470b1b19e0828fafd499593	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_sp.;	1.0
d29a48e5fa4e48d30de1f2e78d6defa1	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus_sp.;	0.6
d29d42b2b1437844f1152f26f4d4b59e	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
d2a6447d9a5dd17f7ccd170b27d627d6	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium_sp.;	1.0
d2caaf6a1f30b737ed14d495989d1216	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;SWB02;SWB02_sp.;	1.0
d2cd65add1ba54681f0fefd5e530f07d	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Chitinophagaceae_X;Chitinophagaceae_X_sp.;	1.0
d2da66f2b8d8edc3673d3dfba7f34b59	Unassigned	1.0
d307177e6bfb5b0741e308fc8c84ff4e	Bacteria;Bacteria_X;Gemmatimonadetes;Gemmatimonadetes_X;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas_sp.;	0.667
d31681eb6e24184986ebc65493637181	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Blastopirellula;Blastopirellula_sp.;	1.0
d31c4e053778ef7d2318d1d54c5e125e	Unassigned	1.0
d33ad2dbf6702b64324a6dd6cb162971	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae	1.0
d3450dc1adbcaa5115a15fe6aad71c58	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;Luteolibacter_sp.;	0.8
d349298750c47f6d0156c86e2ff8cac9	Unassigned	1.0
d366452cf3b365651053bf02e969dbfc	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;SM2D12_X;SM2D12_X_sp.;	1.0
d36b59e0a9c77e7f7e88de269bcf34d6	Unassigned	1.0
d37040d5d0a7e92fe6b7981dd3a3efa1	Unassigned	1.0
d370bea06a70f7fca8c022bf0b0ab560	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0
d3832fab29a621275216e6370e2ce9db	Unassigned	1.0
d397dbe91536afac5891f9ac4ad5955b	Unassigned	1.0
d39d4018570e7f90777522b6aadb4c33	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
d3bab5bcd50dd329f79c34a6a40bc24d	Unassigned	1.0
d3bcde030dcc00a684de9e287ad4aed6	Bacteria;Bacteria_X;Patescibacteria;Microgenomatia;Candidatus_Shapirobacteria;Candidatus_Shapirobacteria_X;Candidatus_Shapirobacteria_XX;Candidatus_Shapirobacteria_XX_sp.;	1.0
d3cdc220d1fd688a71e81b4a8132db16	Unassigned	1.0
d3d5ca9dd47ff662107897c9169cd0de	Unassigned	1.0
d3e5d9f3542276e598e76c5c7b3c739f	Unassigned	1.0
d3e9409b1f03061bd30f0c4c41d11017	Unassigned	1.0
d4240ed356e34f5d712b56c6ebd99e05	Unassigned	1.0
d4431ee580e655edc306f3a10aa7e517	Unassigned	1.0
d443f0ca43d5a3401ecb74abb69dd039	Unassigned	1.0
d46320a6bb22960fb01bbe117cbb53be	Unassigned	1.0
d47272e65ebe62f8dcb0b8490246caa2	Unassigned	1.0
d48e89a4cad02ee9207884f39011e7d6	Bacteria;Bacteria_X;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus_sp.;	0.6
d498898e882deee42581294875dfbb97	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae	1.0
d49ec723bd2ed44010597f9269d70a2a	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix;Crocinitomix_sp.;	1.0
d4a672b6c05b8e847fc11794d6130bdb	Unassigned	1.0
d4b6f4ee197d6fd9c537a16484305c81	Bacteria;Bacteria_X;Kiritimatiellaeota;Kiritimatiellae;WCHB141;WCHB141_X;WCHB141_XX;WCHB141_XX_sp.;	1.0
d4b951de45a2d99b2a8965244b156630	Unassigned	1.0
d4ba07b3094c0668a8fa1065c6424139	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Rhodoferax;Rhodoferax_sp.;	0.6
d4bf52748de0e6893e1884c18bfc1c69	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae	1.0
d4e9ccd5fa251b13277b60201fd0a3ad	Unassigned	1.0
d4f343005c290e59bd1eda36ba250269	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Sphingobacteriales;NS1112_marine_group;NS1112_marine_group_X;NS1112_marine_group_X_sp.;	1.0
d510c5befb4087a94043edb3afddfbed	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	0.8
d51338abf48bac6bb77a1e7be173fa70	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;Methylocystis_sp.;	0.6
d532890c05533566c4d19a243c889527	Unassigned	1.0
d532c59b1f2e4573779472e3d3c2aa8c	Unassigned	1.0
d533aa777877a6d4b5f152776c13952a	Unassigned	1.0
d553f30d2d88ac7aca2269e2b67e58a1	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19;Blfdi19_X;Blfdi19_X_sp.;	1.0
d56157bed624b1132452b2eeb4249ed8	Unassigned	1.0
d57787031ccbc073f750c5fdf2f3f813	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	1.0
d57e334fa96bbbbd43437787fea42f6f	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Raoultella;Raoultella_sp.;	0.6
d599d24cd04898dd0fe82f3fceee4d8b	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales	1.0
d5b2240e2c3775a3bd4eeec28c6ef784	Unassigned	1.0
d5b48f9c255dfbb025b5f043687fe29a	Unassigned	1.0
d5cab4921796f06ebb10ecc2e2dda9bf	Bacteria;Bacteria_X;Armatimonadetes;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Fimbriimonadaceae_X;Fimbriimonadaceae_X_sp.;	1.0
d5cbb77acfbdc71f8025c04238c5c4d9	Unassigned	1.0
d5ea0cdf621c4701895c0511415fd88d	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_13;Clostridium_sensu_stricto_13_sp.;	0.625
d5ed14b30fce8de7623c92df07e550b1	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;	0.7
d6201ed576fda989218a15493a8774c2	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Candidatus_Udaeobacter;Candidatus_Udaeobacter_sp.;	1.0
d6322b646ea0aa04aa93ad7335f1f363	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae	1.0
d6334842c7a0183ec4e9fbea1e46f25a	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria	1.0
d6362384f7c869ddf6c20d836e46925d	Unassigned	1.0
d646d29331c485aad9119418f453d1b3	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Sva0485;Sva0485_X;Sva0485_XX;Sva0485_XX_sp.;	1.0
d6922679d4bf053162d984e7785d7469	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Planctomycetacia_X;Planctomycetacia_XX;Planctomycetacia_XXX;Planctomycetacia_XXX_sp.;	1.0
d692dc779c1f4d6c4caf57bdf2ffee11	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;Candidatus_Competibacter;Candidatus_Competibacter_sp.;	1.0
d69c5615def242cb438eda3e218bbebc	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Bosea;Bosea_sp.;	0.7
d6a7ba366c2a4c69d24db2c5562a2874	Unassigned	1.0
d6ac277b52c22d0f4c7125a736bcd47f	Unassigned	1.0
d6ad389be76a973915cf666e135741a8	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Methylophilaceae;MM2;MM2_sp.;	0.6
d6b56e75a1b7c6649becfe28d3a1be7b	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Chitinophagaceae_X;Chitinophagaceae_X_sp.;	0.8
d6bb117517457e03abcb0ded3ac52155	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium_sp.;	0.9
d6f1953c29e52f371b7c462f04dc77ff	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Chitinophagaceae_X;Chitinophagaceae_X_sp.;	0.6
d6f7c747b09840cf5f2eb91eaba4dc24	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;Desulfobulbus_sp.;	0.9
d6fbe925d5963d5a6e406f2101d1976b	Unassigned	1.0
d728999a5bd963a63fccf31d39aa0b3f	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Shinella;Shinella_sp.;	0.667
d72e928759fd161e95eb352fdbe64836	Unassigned	1.0
d734c9be2dbe161471479dfbcc9d8201	Unassigned	1.0
d739bfd41755c997aa5839289c3cf72e	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae	1.0
d75277633a8e5ba8459c03b105b2c197	Unassigned	1.0
d75584cd9ee4eed5c214007c77e44cdf	Unassigned	1.0
d75d2a661bc3568e1c4ae14136de4d67	Unassigned	1.0
d77499867ab7186bd498d4e62cdacc48	Unassigned	1.0
d795c33df8a92c6036b93951bad4222c	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;Emticicia;Emticicia_sp.;	1.0
d7a02c2a4ee6aadd1580df8a7628dfba	Unassigned	1.0
d7a789b416a8cea3a2dcd957d39fc3e3	Bacteria;Bacteria_X;Actinobacteria;Actinobacteria_X;Micromonosporales;Micromonosporaceae	1.0
d7a95a8145b25edd6509f969ef14887c	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales	1.0
d7ac5d1420741f8d96bb1f5389ea3933	Unassigned	1.0
d7af968687345df8dbd57f36753fb84b	Unassigned	1.0
d7b66460a280fffcd92896413e157226	Unassigned	1.0
d7ce7b1c32f2dd52bc54a7b8883a838c	Unassigned	1.0
d7df422d30bfadbd860ac4c1e726322f	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;Pedosphaeraceae_X;Pedosphaeraceae_X_sp.;	1.0
d80536c39888108fc1f5442581c7ef3e	Unassigned	1.0
d81376137ffc1efd4cc835a85063e676	Unassigned	1.0
d8526e715c1929078fe05ba099dd69a7	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylobacter;Methylobacter_sp.;	0.667
d86ed18964d09ca1f0166b6907ed8662	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Rhodocyclaceae	1.0
d88493f45e5d7ac22f8c704eb1a8288c	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;Luteolibacter_sp.;	0.75
d88c2a97e1872e9d19b4b8dd12aa6f9d	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Porphyrobacter;Porphyrobacter_sp.;	0.6
d8b5912ecd4f60079ba910c3748e1558	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae;Synechococcales;Cyanobiaceae;Cyanobium_PCC6307;Cyanobium_PCC6307_sp.;	1.0
d8b9ff9cb3a2427edbf965be8213dcc3	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae	0.6
d8c2d6666e00183cf5b9090c2f0e784e	Unassigned	1.0
d8ce8930acd774954750b64282606701	Unassigned	1.0
d8d425a0a2e1b550ea208767bf2d7d22	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae;Oscillatoriales;Oscillatoriales_X;Arthrospira;Arthrospira_platensis;	0.667
d8d9cb4ead847d206fc6168effa74d67	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
d92548d764fdc3b1a644abd587f71ab8	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomonas;Methylomonas_sp.;	0.7
d945ed26de13c4f91433e6762be87208	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
d9463de875b71af66125d69cb2e5d932	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Sphingobacteriales;env.OPS_17;env.OPS_17_X;env.OPS_17_X_sp.;	1.0
d95b6fc2638bc11cdf4d173709a78be0	Unassigned	1.0
d9646d66f33ad77f2fd5134120598cd8	Unassigned	1.0
d97f057fc9e4162a0d9dd3c9746b17a3	Unassigned	1.0
d983bb34141d960c4ea8829dc98d5997	Unassigned	1.0
d986a0b5d2da62b56a9dd19549ac0c70	Unassigned	1.0
d99423c92ae431ff5482a949eb918ee4	Unassigned	1.0
d9999025f7c9bacecca7425567cb2378	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Blastopirellula;Blastopirellula_sp.;	1.0
d9a340d0811f2aef64d96c37ff86ccb6	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Cytophagales;Spirosomaceae;Arcicella;Arcicella_sp.;	1.0
d9bf45ad1406be425764dc7a49c4dee4	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata;Gemmata_sp.;	1.0
d9decc716bd1c8eddd4ddb370685141c	Unassigned	1.0
d9e5a76bbfb44880d1e6abd2e39a1f9d	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	1.0
d9fe72bfb2ea9991f9cf60fe2f12e250	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Cytophagales;Amoebophilaceae;Candidatus_Cardinium;Candidatus_Cardinium_sp.;	1.0
da045e54b1318911ad162d83d692696a	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Pirellula;Pirellula_sp.;	1.0
da13191129ed7c8b3e0220a7da91568e	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae	1.0
da14cbc148f0ea5cb03c4b731ed031a9	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Chthoniobacterales;Xiphinematobacteraceae;Candidatus_Xiphinematobacter;Candidatus_Xiphinematobacter_sp.;	1.0
da273bb16a08a9c01120b782e9128c68	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;Mesorhizobium_sp.;	0.8
da6a31d4e2979f4922d179ae9c265e2e	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;Haliangium_sp.;	1.0
da83e41ace76a4c056adff7e0ffe24a8	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales	1.0
da89303f845fcc72110f143e3bd35c04	Unassigned	1.0
