Feature.ID,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3,kingdom,sub_kingdom,phylum,class,order,family,genus,species,Consensus
a9f1c91e2138323bc99442d12a6407f8,477,832,45,0,0,0,0,104,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
9b21e2a840b945a094cf0e7b0be37bab,37,26,0,71,211,134,88,0,193,246,353,95,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas_sp.,1
07db7add2071c1944934243f2c1f173c,120,83,33,103,83,87,36,335,228,172,116,44,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium_sp.,0.7
8775fdfa2657bc2de469da3f1f6c60fc,304,886,80,35,10,17,15,41,16,0,7,5,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,Pirellula_sp.,1
0d0903121eecc41c617dd2746edc271c,508,838,48,0,0,0,0,19,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
f5b73c938819aec7dedb55b2240433c3,21,15,0,228,73,209,65,196,330,132,57,77,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,0.7
882bccd7dce0798116e5404ffc215f8f,334,137,403,0,0,0,355,0,0,0,0,155,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Dechloromonas,Dechloromonas_sp.,0.7
07785a14ab7d74e255f424a893cc564d,8,0,0,0,108,21,0,0,1005,85,148,0,Eukaryota:plas,Archaeplastida:plas,Chlorophyta:plas,Chlorophyceae:plas,Oedogoniales:plas,Oedogoniales_X:plas,Oedogonium:plas,Oedogonium_cardiacum:plas,1
8b2f141ccb684a9cfa59d8bcb8750ce3,900,153,253,0,0,0,8,25,0,0,0,8,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,Erythrobacter_sp.,0.7
a286d9032083ab29f3a1e93e2b44c0be,805,199,311,0,0,0,0,18,0,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae_X,Saprospiraceae_X_sp.,1
c118882d12aa7dad099d230d301a1232,20,21,28,58,90,105,65,128,427,143,181,66,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Xanthomonadales,,,,1
a56dfadc62f5c0cdd15c4635340421ed,396,765,131,0,0,0,19,18,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methyloglobulus,Methyloglobulus_sp.,1
1ba1d5c0fa3452258ab29b24cfba00de,0,0,1323,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
66f955b9f941aca4014af83e7548113c,434,196,182,38,43,55,0,252,98,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
91c93863ad8ada1c2726b3a6f4ee0111,214,143,96,71,61,54,34,176,251,86,61,29,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,Methylobacterium_sp.,0.625
0f1a35afd6c4d12b8bceb5b6a96a59ca,0,0,0,221,214,266,121,0,114,0,95,230,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,AllorhizobiumNeorhizobiumPararhizobiumRhizobium,AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.,1
0c463540505527fdc4228957d5151e4f,103,316,78,237,29,81,63,113,76,34,12,108,Unassigned,,,,,,,,1
be17581f26f160f0a3dca06ec2bf2a78,472,661,115,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,Hydrogenophaga_sp.,1
e9c03517b12838173299c596f089942a,19,32,0,136,137,70,63,75,148,175,123,236,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,AllorhizobiumNeorhizobiumPararhizobiumRhizobium,AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.,1
e3bdd255ce37475a197f6ebfec0fd477,522,404,80,21,15,27,14,81,35,14,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium_sp.,1
20e4e8ee48d0ef02fa20f31c7a16ed71,101,63,53,149,70,83,74,76,310,113,69,47,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,,,1
c46d0b98f041f0da53158ea1a7c985c9,178,180,125,72,55,88,37,258,128,14,17,16,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007_X,DEV007_X_sp.,1
e5b75c7c64257166e43d13d9611da428,175,0,0,146,213,132,217,147,133,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
b00fa95bce8e8ba347d34efb44edf94b,0,15,0,83,99,67,0,0,0,527,284,88,Bacteria,Bacteria_X,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus_sp.,0.9
3a6e459024b65a0ac09b791c874db8a9,0,12,5,207,54,177,207,74,281,0,29,107,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionales_X,Micavibrionales_XX,Micavibrionales_XX_sp.,1
cd9ed5f41e2157d92b2201425b379152,140,749,259,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
79e54ab8465c73a59ae0a158b0313185,0,50,124,125,134,27,172,18,64,0,159,260,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,Serratia_sp.,0.6
4d133952520c091785f8cd00d64a8890,475,107,76,0,37,41,28,236,47,28,42,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Luteolibacter_sp.,0.8
88e8ccbd7766413005375d20a21c104f,11,0,0,11,233,218,371,177,33,24,12,26,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,,,1
1b9cb22159c35f9f67d7b6ee2be1b764,149,237,669,21,9,25,0,0,0,0,0,0,Unassigned,,,,,,,,1
41567e84bcbdb5be37c1515a389ef37d,36,0,0,72,209,8,113,0,92,60,393,121,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas_sp.,1
d51338abf48bac6bb77a1e7be173fa70,22,16,8,82,53,195,56,97,399,47,75,45,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,Methylocystis_sp.,0.6
b6dbfbb3c0ff5975a9b3a8ff2df13d63,218,277,536,0,0,0,0,0,0,0,0,52,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
995a2455dcea2442faddad782500fc71,0,0,25,140,110,213,71,89,260,17,58,77,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
4d1069f917c7c5cc4160f503eb1c244b,100,327,0,96,0,66,0,0,468,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
bdf3f23a0d950e37c75132438975e17c,0,0,0,98,91,117,233,191,212,0,0,112,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
93624dbb54ada0a365c53729fa47d261,635,333,81,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
e11229fe179731c94daa4167e071d920,377,101,166,31,16,42,8,94,97,52,27,22,Unassigned,,,,,,,,1
c10093f03e6e0801d4b97868313b785f,0,0,8,272,81,72,137,33,141,69,92,118,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Xanthomonadales,,,,0.9
7ecb0c208d99444b88ee14ba5b0844e7,0,17,0,83,90,354,104,38,175,0,31,124,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium_sp.,1
d29d42b2b1437844f1152f26f4d4b59e,0,0,1008,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
90b4ad4240054d5f04f9c694572d5fc7,298,156,75,21,22,11,19,228,105,44,28,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,0.7
ea09fc7f55089ce08a1a8f70a5512705,296,124,110,58,23,66,30,124,75,40,45,16,Unassigned,,,,,,,,1
a094e11121c990621f62727522c8e16e,354,413,176,0,0,0,0,64,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
78693434622bda159980a9dcbbf8f097,587,28,10,19,25,22,0,31,142,92,39,7,Unassigned,,,,,,,,1
bd6a5dd81b47d6551585959d74e4987d,0,80,379,192,87,115,39,46,0,0,29,29,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,Hydrogenophaga_sp.,1
8663451e1f3dc0c90862dea55de1aa84,291,691,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,Pirellula_sp.,1
ba2c170c8206e772e985bbe0851c229c,0,170,344,60,0,21,45,0,0,0,0,341,Bacteria,Bacteria_X,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium_sp.,1
da045e54b1318911ad162d83d692696a,190,224,101,58,26,37,25,139,98,38,21,22,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,Pirellula_sp.,1
d39d4018570e7f90777522b6aadb4c33,40,178,178,94,0,99,55,25,223,0,21,46,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
3672efd7e99640e0d5983b6c5af98fb2,187,151,44,101,51,75,33,182,93,29,12,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,0.7
cf5541476a45b1b48679caf7aff72aea,0,0,0,731,0,0,186,0,0,27,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,AllorhizobiumNeorhizobiumPararhizobiumRhizobium,AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.,1
47cdb6f26aced4b52f009d0673a3f2ac,436,327,120,0,0,0,0,52,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
27b0542cb31a51bd4bb2b400d504170d,503,341,60,0,0,0,0,29,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
d11ad2a9140131a614d03699f0f9edc7,0,0,0,44,222,61,133,0,402,0,37,33,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,,1
8a761379c72e6f70a7d66985123a8d02,0,0,0,203,195,0,114,0,0,0,223,180,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,0.8
2a05fab15f1f2816c797acdbd296f958,0,0,0,97,123,66,40,138,228,65,98,49,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus_sp.,0.8
27a6a0fb6e725f2a19bf37835dcb1bb0,20,0,0,49,36,29,19,216,209,250,59,11,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,,0.6
56b607480ba4746a911c84bc894ec0fd,0,0,0,84,49,147,52,128,152,164,80,30,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
de7f1498baebf0533fbf80f7d2f81d46,16,3,3,259,111,25,40,30,20,22,136,198,Unassigned,,,,,,,,1
21009eeda6ebb2b5ae7295a28b438aa9,427,256,180,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Acidobacteria,Blastocatellia_(Subgroup_4),Blastocatellales,Blastocatellaceae,,,0.8
78031c3132ba706c1caaefe0190716bd,125,60,41,80,37,42,85,88,80,106,97,19,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,,,1
691d9b975206680c9cb3fcf524698832,38,764,56,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
5b647e30a9122112d5e1b194a2a4db60,234,210,103,12,7,5,129,121,0,0,0,37,Bacteria,Bacteria_X,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum_sp.,1
f2e52874d514fbe9e01925389e7d48af,58,0,0,53,41,37,0,305,159,155,46,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,Porphyrobacter_sp.,0.6
2bf442accff4558fd57cb8694024e560,0,61,34,268,36,107,20,91,86,118,24,9,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Diplorickettsiaceae_X,Diplorickettsiaceae_X_sp.,1
aeab3b375b89300112c1847aa6e2130d,32,16,32,42,115,285,103,57,14,19,125,7,Unassigned,,,,,,,,1
9d73410114a6e593b9ac4a129e068ac3,56,0,34,157,0,31,20,0,491,0,0,49,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.6
d366452cf3b365651053bf02e969dbfc,0,53,36,206,82,98,131,48,99,0,0,83,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12_X,SM2D12_X_sp.,1
1404ea3eaae5f787e0d32a0a1db07c4a,178,251,192,114,0,37,0,0,63,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,Aquabacterium_sp.,0.9
06e1248830e744610194966addaece99,344,67,94,0,24,23,0,157,61,14,34,12,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium_sp.,1
d5b48f9c255dfbb025b5f043687fe29a,49,0,10,120,43,85,18,289,74,51,63,25,Unassigned,,,,,,,,1
dba611e14f1378cb090ea9c106bd2fe0,142,26,19,50,57,25,0,249,145,75,26,8,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_X,Chitinophagaceae_X_sp.,0.7
92c4160d0c0505db3d0ad1564252fc30,0,154,65,167,44,149,70,29,110,0,26,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,Aquabacterium_sp.,0.9
2aa064d17c202ec0927301f468154760,0,0,0,45,121,100,180,0,232,9,35,74,Unassigned,,,,,,,,1
b28ffa040870b45431a57b92107be916,415,316,34,0,0,0,0,28,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
60a421d10cc6e970e4b53b57089534c0,388,50,35,0,23,9,41,225,0,19,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,,,,1
62b857e0f641dc119fbd26cf39d009ad,33,0,12,52,78,136,86,137,82,41,97,30,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,0.556
031cef706c5037065d8c3696d19a4c5f,175,61,301,0,0,0,0,107,135,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,Hydrogenophaga_sp.,1
4ccd3b203fce02a5a17350181bd90081,499,40,38,0,0,4,23,151,22,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,,,,,1
f1eec1b204ea8dc9b6e150cad2225e0f,0,0,0,266,80,80,76,41,64,0,27,142,Unassigned,,,,,,,,1
a565a5196c12b701974103390d249273,0,0,0,87,155,156,12,0,100,0,77,188,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_sp.,1
b00a4164229936ea9180e243b311421e,114,27,24,57,0,60,34,44,222,79,76,32,Eukaryota:plas,Stramenopiles:plas,Ochrophyta:plas,Eustigmatophyceae:plas,Eustigmatophyceae_X:plas,Eustigmatophyceae_XX:plas,Nannochloropsis:plas,,1
53f0c9f707dce50e2b550678a7514515,63,63,27,80,33,80,113,16,114,55,88,30,Bacteria,Terrabacteria,Cyanobacteria,Cyanophyceae,Synechococcales,Cyanobiaceae,Synechococcus_CC9902,Synechococcus_CC9902_sp.,0.6
fa27f24dd82e908d2f04d2c681e56d1e,338,65,41,0,0,0,0,237,31,19,22,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,0.6
7cc0e236f3b0eeef074082f9197d9325,0,8,0,69,179,132,41,0,0,0,59,252,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12_X,SM2D12_X_sp.,1
4746d665c7b3aeae97f3127311533073,0,0,0,307,0,0,73,0,63,62,185,47,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,AllorhizobiumNeorhizobiumPararhizobiumRhizobium,AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.,1
5194310f09e349bc9e3e6bdbd657d32d,0,0,0,245,33,67,82,12,100,5,7,181,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus_sp.,0.9
c5ca64b8223cc25d9a3dc467ff6971b2,0,0,0,12,383,29,0,44,81,12,140,25,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
31aa2d872dfb326d96ee1cfcad5bbe0f,317,298,73,0,0,0,0,32,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium_sp.,1
19f2594675ade076533c2b1bac5f8e5e,340,228,82,0,0,0,0,70,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
290db86f0cd52570aadc0ef5304b8736,0,0,15,125,157,104,87,46,61,0,21,99,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionales_X,Micavibrionales_XX,Micavibrionales_XX_sp.,1
c7632ab404763a924aac571558cb82fb,0,0,0,96,207,70,56,0,86,37,68,91,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium_sp.,0.9
ff22c985d3a52e48711c13c58eba2869,316,58,250,0,0,0,0,82,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,1
7278d9067cc771d92fd1ef34adcbe582,0,0,0,280,52,119,62,0,68,23,79,22,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.9
bb5365b18d59e95f998627c6713eb376,362,232,0,0,0,0,0,0,84,25,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
38e54833cc89192ed845d9a41bf9868d,0,213,0,70,30,124,75,32,49,0,24,80,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,Pirellula_sp.,1
3186d0ab7a36b773de1e4195d2efb70c,257,111,78,0,0,0,50,162,19,8,0,11,Bacteria,Bacteria_X,Actinobacteria,Actinobacteria_X,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus_sp.,0.6
a6fae17bc9280dd8d3e7de33ad9c42e1,71,23,49,0,78,23,78,235,137,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
ca1cd8e4fdc13d3e04b849839639b89e,311,356,22,0,0,0,0,5,0,0,0,0,Bacteria,Bacteria_X,Actinobacteria,Acidimicrobiia,Microtrichales,,,,0.833
34146681c85f561b59dbbf466202f580,286,92,43,0,0,0,13,24,0,0,0,236,Unassigned,,,,,,,,1
1c6a86799fd722d561b287ff4a334e73,77,42,29,95,28,81,33,87,146,26,25,23,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,Pirellula_sp.,0.667
98f8b87eff0142e907efbf1e0f087a50,52,0,0,14,60,45,75,210,130,46,59,0,Bacteria,Terrabacteria,Cyanobacteria,Cyanophyceae,Pleurocapsales,Pleurocapsales_X,Xenococcus,Xenococcus_sp.,1
de8fe924ec1981732e629b89e4d83e78,116,0,26,105,34,111,28,21,163,0,22,63,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,,,0.7
e58aad740c87a1cab064ede7a0a51370,212,365,109,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
b7d06d4e7664bc91e75e5ffa44fb71e3,0,13,0,21,33,84,103,17,390,5,0,13,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,,,1
8fc89776c045d4c997653e44eed89128,52,0,0,79,40,81,47,136,135,55,48,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
5a02595757bebc8c0d0b3cbcdeacb639,0,9,0,53,195,44,64,55,33,7,58,155,Unassigned,,,,,,,,1
3e94541f2a03721d16df97c83824fabb,26,0,0,178,190,0,0,102,51,30,33,58,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,AllorhizobiumNeorhizobiumPararhizobiumRhizobium,AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.,1
c9d70b63193c00d553321b346371142d,0,0,0,115,94,163,86,23,62,0,15,109,Unassigned,,,,,,,,1
a236f0e3bddb7b623dcdc0e179586e6a,25,36,510,30,0,0,18,10,33,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,1
af3cf48bb1ded602f561e8e29f914d47,11,0,81,34,55,42,75,156,172,0,0,32,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,,,1
9397ee6632502ebd4666750f5d0219dc,0,0,0,0,154,0,0,260,0,234,0,0,Bacteria,Terrabacteria,Cyanobacteria,Cyanophyceae,,,,,1
d57e334fa96bbbbd43437787fea42f6f,0,0,355,0,0,0,0,0,0,0,0,292,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Raoultella,Raoultella_sp.,0.6
95d9229668e8d521fc53b071f66945f2,74,46,51,49,31,35,0,155,113,30,32,27,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,,1
811a93cf706b1817c9843cfde8a0eedf,6,0,0,58,117,42,192,24,40,9,10,143,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionales_X,Micavibrionales_XX,Micavibrionales_XX_sp.,1
deb32920f74f4e95483de32674362130,255,97,74,29,14,9,52,68,22,0,0,21,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,,1
6f7e04c64b6343e126749c79d2e60270,0,0,0,88,145,0,66,0,244,0,0,94,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,Porphyrobacter_sp.,0.6
deac07b0b404eac8af95aa386a2627f9,16,30,59,46,280,38,38,20,0,0,82,15,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_sp.,1
7372b2db60812cf899e89c164f918974,121,175,53,34,0,26,0,128,49,35,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
f2a9363b829a4e0d6d9972d4bba31b7b,0,0,0,53,342,42,0,25,57,19,36,46,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium_sp.,0.8
e0e6f5da6758f8d5a8cd1ee966994615,105,38,0,73,0,0,0,125,173,68,32,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
af99678140cc2b1d6239214e8285ad0f,0,0,0,79,0,0,0,0,0,0,533,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,Enterobacter_sp.,0.8
6f69bb4475971932f6f7df3e2ea17ebc,0,9,0,33,133,16,43,0,106,31,106,134,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_sp.,1
447edcb21491703b7934c9a5af02e07c,280,97,50,0,0,0,16,152,0,0,0,15,Unassigned,,,,,,,,1
989d2f6f7344a422b9e054f0515d4868,370,146,52,0,0,0,0,41,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium_sp.,0.9
4e0ceec33eafc61167573ead613c3ba5,416,79,104,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,1
cd3559a94bded6bf6dd4a08504e8e0fb,0,0,0,107,39,98,72,18,71,68,73,51,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_sp.,0.625
cd9991b1f79f573fa7f6eeec854e4bb4,0,0,0,76,125,118,91,0,34,0,72,80,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12_X,SM2D12_X_sp.,1
f6bcbaf41f686c547cee8ebd0d915356,207,47,43,0,0,0,32,188,34,0,16,27,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Steroidobacterales,,,,0.6
