Feature.ID,kingdom,phylum,class,order,family,genus,species,BS1,BS2,BS3,BW1,BW2,BW3,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3
d1232a31f52c8be3dd6a9ff2d4452b27,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,"","","","",,,,,,,0,0,0,0,0,16,0,14,9,0,0,0
34c2033cfababfc34c895e0e5f7fc71a,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfosarcinaceae,g__Desulfatirhabdium,s__uncultured_bacterium,,,,,,,15,0,47,0,0,0,18,45,135,0,0,22
eec110b3db3ddef40e705abc52beb01e,d__Bacteria,p__Proteobacteria,"","","","","",,,,,,,0,0,3,0,0,0,0,0,0,0,0,0
4677fd3db8b28d7e2a68af743cf43e01,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Rhodocyclaceae,g__Propionivibrio,"",,,,,,,0,0,0,14,0,0,0,0,0,0,0,0
417b44588433c2e44616fc097e27e3fa,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__uncultured,f__uncultured,g__uncultured,s__bacterium_enrichment,,,,,,,16,0,0,0,0,0,0,16,35,0,0,0
06d49c0dea0f2972c912186a1f1dc540,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Pseudorhodobacter,"",,,,,,,408,283,0,94,0,63,0,0,88,0,0,0
b169208a992e077220ebf05afa6bcdd2,d__Bacteria,p__Armatimonadota,c__Armatimonadia,o__Armatimonadales,f__Armatimonadales,g__Armatimonadales,s__uncultured_bacterium,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0
8a1de48f36fc32e400f184d5794a6bbc,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Acidaminococcales,f__Acidaminococcaceae,g__uncultured,s__uncultured_bacterium,,,,,,,0,19,0,0,0,0,0,0,0,0,0,0
14ebc6819c342e366b58d54e0aa19f8a,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,"",,,,,,,0,6,0,0,0,0,0,0,17,0,0,0
ecdb71579ffefcf6b80283914302bf3c,d__Archaea,p__Halobacterota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanoregula,"",,,,,,,0,0,25,0,0,0,6,35,46,0,0,14
dcf70ef6698b9c8735557a15f5e8fa5e,d__Bacteria,p__Desulfobacterota,c__Syntrophia,o__Syntrophales,f__Smithellaceae,g__Smithella,s__uncultured_bacterium,,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
dc38cb654a2e423dcef70f0031209cec,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,"","","","",,,,,,,0,32,0,0,0,0,0,0,0,0,0,0
76579ce2495c5a96bc01bd81c00181dd,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Edaphobaculum,s__uncultured_bacterium,,,,,,,0,0,0,0,0,10,0,29,0,0,0,0
9ade24fa0e56bf6dc0b57a810f7ee861,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__uncultured,"",,,,,,,0,79,0,0,0,0,0,0,196,7,0,0
db9325dd86c0142e0165c002e1cd5638,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir2_lineage,s__uncultured_planctomycete,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0
adb43ce7222135cb0d7afff3b812df9c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,g__Candidatus_Captivus,s__uncultured_bacterium,,,,,,,0,0,0,9,0,5,0,0,0,0,0,0
fcf7e151fb81f3f40bb06c3e01ece357,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),s__uncultured_bacterium,,,,,,,0,48,0,0,0,0,0,0,19,0,0,0
2b4c1046976a1afa11f1c433e5aae41c,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pirellula,s__planctomycete_str.,,,,,,,97,223,96,54,24,36,24,139,180,34,0,21
dcd8140dac8e1c4785c812f2ca1f7f13,d__Bacteria,p__Firmicutes,c__Limnochordia,o__Limnochordia,f__Limnochordia,g__Hydrogenispora,s__Clostridium_sp.,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0
6bf6605803e1e2eea510ad20ad1dfaed,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,"",,,,,,,0,19,0,0,0,0,0,0,0,0,0,0
bb5696dda2d1e5c3d847b6a5747266ec,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,s__Allorhizobium_vitis,,,,,,,0,0,23,0,0,0,0,0,0,0,0,0
2abdd96a56dced4e1018dddd13166bae,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pedomicrobium,s__uncultured_bacterium,,,,,,,0,41,0,0,0,0,0,0,84,0,0,0
ffb21fbfe1c7a580880842dcf7f13f32,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,g__uncultured,"",,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
4f8e55ecfa572109e3c761fc6ba6c2ef,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,"","",,,,,,,0,32,0,0,0,0,0,0,0,0,0,0
10160bd98563260a75d3401a86d8067b,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__uncultured_bacterium,,,,,,,13,0,0,15,0,0,0,0,0,0,0,10
5c2d29833ae0b3be94adbf4df5594269,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__uncultured,g__uncultured,s__metagenome,,,,,,,0,0,0,17,109,21,16,0,0,0,0,116
86763419122c833210f7f92fbbb74341,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__env.OPS_17,g__env.OPS_17,s__metagenome,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0
3ac6d18a110876a29245ce776cfb0a3e,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__uncultured,"",,,,,,,0,0,0,0,14,0,0,0,0,0,0,0
8264b3f38b3190862220f98cc2987701,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__uncultured,s__metagenome,,,,,,,0,33,4,0,0,3,0,10,17,0,0,0
71582281edf705eb59a48c1a50e59a86,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Devosiaceae,g__Devosia,"",,,,,,,92,150,42,101,46,73,30,176,178,28,10,0
77d724f13c8a2c1a1bbe76de0fdbbed2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,"","","","",,,,,,,4,0,0,0,0,0,0,0,0,0,0,0
69de2172833a65a9b36214ceb149d21f,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Rubritaleaceae,s__uncultured_bacterium,,,,,,,0,19,0,0,0,0,0,0,0,0,0,0
5586f16c7db029a05d261797155f3eb9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,"","",,,,,,,0,0,23,0,0,0,0,0,0,0,0,0
d2eeb27d4e768ce330b88efac67cc746,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Rhodanobacteraceae,"","",,,,,,,43,0,0,15,0,14,0,18,16,18,0,0
40f54bda611e8bcc16deb3b9ab10c193,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,"","",,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
4eadc25e42b614fbe0f276d66bf9a810,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Luteolibacter,s__uncultured_Verrucomicrobiales,,,,,,,0,32,0,0,0,0,0,0,0,0,0,0
b534a72b2c0606241fcc45047f31d30a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Shewanellaceae,g__Shewanella,"",,,,,,,8,0,23,0,0,7,0,0,0,0,0,0
0a62a88d150cd1b58b4ce0cebb28b9af,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,"","",,,,,,,57,0,39,47,0,0,28,43,0,39,25,0
97c6df60d0590deebc933e055cf3b0fa,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__AB1,g__AB1,"",,,,,,,0,0,3,0,0,0,0,0,0,0,0,0
d54182979df2a67823c2c9178163a058,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Azospirillales,f__Azospirillaceae,g__Azospirillum,"",,,,,,,0,0,0,0,0,14,0,0,0,0,0,0
5d3b937b12c94cbfd7f4e66ed95a52cc,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__alphaI_cluster,s__metagenome,,,,,,,0,23,0,0,0,0,0,0,44,0,0,0
df897944f2068b1208d4d23a09dee291,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,"",,,,,,,394,0,0,43,214,59,132,0,0,0,35,33
b1558581b302e8583ae42998e5a83a25,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__Aquicella,s__uncultured_bacterium,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0
5e3ddd62bb90eae6f25747bdc6720c16,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Polaromonas,"",,,,,,,0,19,0,0,0,0,0,0,0,0,0,0
1aa2504a5253291f157d686d7153947b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__uncultured,s__uncultured_bacterium,,,,,,,0,0,18,0,0,0,0,0,5,0,0,0
28b48f9fbb1e9327d0a3a52801660d53,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,"","",,,,,,,16,0,26,0,0,0,0,23,59,0,0,0
59b265ac8f13d84e0968d182da8ddead,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__MWH-Ta3,s__uncultured_bacterium,,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
5eb853208aceea52b4aacc3b6964c046,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadales,g__Saccharimonadales,s__metagenome,,,,,,,0,32,0,0,0,0,0,0,0,0,0,0
f5f8c165f88539219c6cc8eec563081f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,g__Candidatus_Captivus,s__uncultured_bacterium,,,,,,,4,9,0,21,0,0,0,0,4,0,0,0
bb5c347cab6c339cced6ac7b071d2c98,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Pedomicrobium,s__uncultured_bacterium,,,,,,,0,20,30,0,0,0,0,27,199,0,0,0
c26c551b248e7f87a12ab1edb6f96116,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__Epipyxis_sp.,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0
39ca36378ee6305269b93ad4beec0cf6,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__unidentified_marine,,,,,,,13,0,0,0,0,0,0,0,0,0,0,0
8668cb9f08ec43569f7f99585845cbfb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,"",,,,,,,0,0,3,0,0,52,0,0,12,0,0,0
76255dbd18975e3134388f6a93ed18d1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,"",,,,,,,0,0,0,699,0,0,177,0,0,26,0,0
e1b42db4e9032b084a992f7282b9fdf0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacterales,g__Acetobacterales,s__uncultured_Roseomonas,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0
4882b9fe85f91ef98c6fb0d4a77afd1b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,"","","",,,,,,,0,19,0,0,0,0,0,0,0,0,0,0
46cb2ef369513e3b83e80c32f3e5e527,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__uncultured,"",,,,,,,0,0,5,0,0,0,0,0,18,0,0,0
243e5e950f48a3cb787f93709098f686,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),s__uncultured_bacterium,,,,,,,64,0,0,9,0,13,0,0,23,0,7,7
285b7d0c0430562113ed3321e17444cc,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,"","","","",,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
f0751c7679199b45db95be1854130163,d__Bacteria,p__Desulfobacterota,c__Desulfomonilia,o__Desulfomonilales,f__Desulfomonilaceae,g__Desulfomonile,s__uncultured_delta,,,,,,,0,20,12,0,0,0,0,0,0,0,0,0
4975175932b7eb7f6cb5aab9796dfee8,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__uncultured_bacterium,,,,,,,2,0,0,0,0,0,26,0,0,0,0,10
0938f5e4e046f002176f9baabcbe2491,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Cyanobium_PCC-6307,"",,,,,,,0,69,17,0,0,0,0,50,138,0,0,0
5900cde2c7875d61168797081d185a5c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Amoebophilaceae,g__Candidatus_Cardinium,"",,,,,,,0,0,0,3,0,0,0,0,0,0,0,0
9b13fa4948cd7bcb56dd1d90bd988fe1,d__Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Blastocatellales,f__Blastocatellaceae,"","",,,,,,,13,0,0,0,0,0,0,0,0,0,0,0
7230564001b147bbb713030a26211dec,d__Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatimonas,s__uncultured_Gemmatimonadetes,,,,,,,28,0,0,13,0,0,0,25,0,0,0,0
688a3b370cc3fc6bf2967348885980d2,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Pseudorhodobacter,"",,,,,,,0,359,153,0,0,0,0,47,334,0,0,0
7e0f10467bbdba69598f7c5388d859cd,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Paracaedibacterales,f__Paracaedibacteraceae,g__uncultured,s__uncultured_Alphaproteobacteria,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0
8114bbc081374966b9f636b763f54b61,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,"",,,,,,,0,19,0,0,0,0,0,0,0,0,0,0
4a3b6d4b8cfb82a5138f98a8f09804a4,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Sphaerotilus,s__Sphaerotilus_natans,,,,,,,0,0,0,23,0,0,0,0,0,0,0,0
d399e90c0d4dc518b0a55a52bc330af0,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__uncultured_bacterium,,,,,,,40,0,0,38,0,19,0,8,0,0,5,13
d01c94c254274ce5799bf074a89be6c5,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__uncultured,s__uncultured_Chloroflexi,,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
ec48474b8fff5afc86251ab5856d56a1,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,"",,,,,,,0,19,13,0,0,0,0,0,0,0,0,0
d2ce77a27be2bd02690ae67950d033bf,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,"",,,,,,,0,38,0,0,0,0,0,0,0,0,0,0
a4fa0ab73f4019533022a6b11f4af19d,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Gemmata,s__Gemmata_obscuriglobus,,,,,,,67,0,0,70,10,42,15,18,0,0,0,51
43dfa919289aedeef11d36759a4ba4d6,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Absconditabacteriales_(SR1),f__Absconditabacteriales_(SR1),g__Absconditabacteriales_(SR1),s__uncultured_candidate,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0
f214bac37a3a003060dfc6f5fc38e29b,d__Bacteria,"","","","","","",,,,,,,13,0,0,0,0,0,0,0,0,0,0,0
43593cab1006f2e1684354b07f801233,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__Flexibacter,s__uncultured_Sphingobacteriales,,,,,,,18,4,0,0,10,15,0,0,0,16,3,0
5b4be9932221ef0b257792d7fc833956,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pirellula,"",,,,,,,0,611,0,0,0,0,0,0,278,0,0,0
812fbe4ce9139c35c1d12633f5fb2cd0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,s__metagenome,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0
658339957f5d838cc4a16abae08132bd,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__NS9_marine_group,g__NS9_marine_group,s__uncultured_Bacteroidetes,,,,,,,0,11,0,0,0,0,0,0,8,0,0,0
ea0c4cbe423eb844f58eb5fe03acbc05,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,"",,,,,,,0,0,0,0,23,0,0,0,0,0,0,0
c56b94acad20165455d0fab4162d358c,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),"",,,,,,,0,70,0,0,0,0,0,0,53,0,0,0
e8734c9ea52e2c11f4a01cff200dad8e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Neisseriaceae,g__uncultured,s__uncultured_bacterium,,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
49f4d0699380732bd359fd3c6cd72fbe,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__uncultured_bacterium,,,,,,,0,17,0,15,0,0,0,0,0,0,0,0
615a4361bfff4412289742b18a9ba8bb,d__Bacteria,p__SAR324_clade(Marine_group_B),c__SAR324_clade(Marine_group_B),o__SAR324_clade(Marine_group_B),f__SAR324_clade(Marine_group_B),g__SAR324_clade(Marine_group_B),s__uncultured_bacterium,,,,,,,0,26,0,0,0,0,0,0,12,0,0,0
b7fc42944c51e5423bcb0cfb09cb4426,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__Gemmata,s__metagenome,,,,,,,22,67,46,0,15,0,0,0,122,0,0,0
296ff39784c68e27a5bfad31b982007d,d__Bacteria,p__Spirochaetota,c__Leptospirae,o__Leptospirales,f__Leptospiraceae,g__RBG-16-49-21,"",,,,,,,0,0,0,3,0,0,0,0,0,0,0,0
394abeb3e5848eb0a08f1d5e4e3256a8,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Apis_florea,,,,,,,13,0,0,0,0,0,0,0,0,0,0,0
9d16f7ac3287a44a4e5f95d5c55f2e16,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Oxyphotobacteria_Incertae_Sedis,f__Unknown_Family,"","",,,,,,,9,30,27,0,0,0,0,0,0,0,0,0
f08ed905d9eca754985103c1515fc61f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,"",,,,,,,0,305,124,0,0,0,0,48,412,0,0,0
292da725142f3d3800d6609cc3da22c4,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micrococcales,f__Sanguibacteraceae,g__Sanguibacter,"",,,,,,,0,4,0,0,0,0,0,0,0,0,0,0
5a4c0e91e0b07e98906a90c40e1fddb3,d__Bacteria,"","","","","","",,,,,,,0,8,3,0,0,0,8,0,0,0,0,0
2ef8056f088aa64deb48e3c16954cc25,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__uncultured,g__uncultured,s__uncultured_bacterium,,,,,,,0,0,0,0,11,12,0,0,0,0,0,0
b3dac0395e0d2c0979ca0fc3dd31acbc,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__PeM15,f__PeM15,g__PeM15,"",,,,,,,0,18,0,0,0,0,0,37,68,0,0,0
e2401ee27fe7ed3526a529e9a692dd69,d__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Gastranaerophilales,f__Gastranaerophilales,g__Gastranaerophilales,s__uncultured_organism,,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
99c6f0d35db46b8874701f8c9c4ac389,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__[Eubacterium]_coprostanoligenes_group,g__[Eubacterium]_coprostanoligenes_group,s__uncultured_Clostridia,,,,,,,0,10,0,0,0,0,0,0,22,0,0,0
c9e32ef4dbdcced4a551298686518337,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiales_Incertae_Sedis,g__uncultured,s__uncultured_Alphaproteobacteria,,,,,,,0,23,0,0,0,0,0,0,15,0,0,0
081ea54c23410ded331d8203cdc3b561,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__SM2D12,g__SM2D12,"",,,,,,,14,0,0,25,56,81,43,11,0,0,16,26
83de3ad67f3f65c036ad187dc2ac88cf,d__Bacteria,p__Desulfobacterota,c__Syntrophorhabdia,o__Syntrophorhabdales,f__Syntrophorhabdaceae,g__Syntrophorhabdus,"",,,,,,,0,0,0,3,0,0,0,0,0,0,0,0
5a0a70117d2e59c4a07247c47e1bbe59,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,"","",,,,,,,13,0,0,0,0,0,0,0,0,0,0,0
346062dd978b9d85bb9337eaf085a197,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,"","","","",,,,,,,7,0,0,22,0,22,0,0,0,3,0,12
7e50f607841923b0a33dd9bf7a26b62c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,"","",,,,,,,209,152,154,89,15,97,51,0,39,0,20,45
1513a44ec1ec74b66eb0d2739def6dda,d__Bacteria,p__Desulfobacterota,c__Desulfobulbia,o__Desulfobulbales,f__uncultured,g__uncultured,s__uncultured_bacterium,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0
a34938c48c94233184e780404570803b,d__Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Gracilibacteria,f__Gracilibacteria,g__Gracilibacteria,s__metagenome,,,,,,,0,6,0,0,0,0,0,0,13,0,0,0
ec32b8824527c6bae4ae4bcef516531f,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__0319-6G20,g__0319-6G20,"",,,,,,,0,0,0,0,9,7,0,0,0,0,0,7
b6bb1594ed9a0ef5743ef05b6f14ad07,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Comamonadaceae,"","",,,,,,,58,0,0,64,0,0,0,0,0,0,0,0
d94b94eb2da9edf96d8b5a50edc1bd5f,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured,"",,,,,,,0,0,7,0,0,0,0,0,0,0,0,0
89cb0478063a1054cf55aa96e3ae04f3,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Phaselicystidaceae,g__Phaselicystis,s__uncultured_Polyangiaceae,,,,,,,0,10,11,11,0,0,0,0,0,0,0,0
2e19fd8e479bac5bf5b3b74a406ddf90,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Schlesneriaceae,g__Schlesneria,"",,,,,,,0,20,0,0,0,0,0,0,18,0,0,0
1ea0c990a6ccfa0ef6e5267b41413031,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__uncultured,"",,,,,,,19,12,36,0,0,0,21,83,100,0,0,0
4831cf6796dc992f1f802073390b584c,d__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__Vermiphilaceae,s__uncultured_bacterium,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0
2aec83a031490c75547407445e83dfe9,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,"",,,,,,,8,0,0,5,0,0,0,0,0,0,0,0
a869e84dc44d053fbf252837236c8529,d__Bacteria,p__Myxococcota,c__bacteriap25,o__bacteriap25,f__bacteriap25,g__bacteriap25,s__uncultured_bacterium,,,,,,,0,43,15,0,0,0,0,0,8,0,0,0
815179bd5790d73244b2966c75159883,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,"","",,,,,,,0,332,57,0,0,0,0,15,467,0,0,0
f41c85edb556fc1e1251f89b42c33a88,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Verrucomicrobiaceae,g__uncultured,s__uncultured_bacterium,,,,,,,0,4,0,0,0,0,0,0,0,0,0,0
45576795a614739d3bff75141c9c4847,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Chitinibacteraceae,g__Chitinibacter,s__Chitinibacter_tainanensis,,,,,,,0,0,19,0,0,0,0,0,0,0,0,0
